ear_current,ear_mean,ear_min,mar_current,mar_mean,mar_max,perclos,blink_rate,eye_closure_duration,head_pitch_var,head_yaw_var,head_roll_var,yawn_count,label
0.16131581832755976,0.1605289632266939,0.1072777304883421,0.3669581358134666,0.22702036168684425,0.33764799697426967,0.9088863031813307,14.004180571633304,3.08275364318317,13.763506447827911,9.539724469964591,8.081689752091677,3,Fatigued
0.2485804279605468,0.3019587740653785,0.23415991145979606,0.8230875085860371,0.5840136442472252,0.7368399652670476,0.24473276735106347,15.690972671587055,0.24429108827551477,6.399296275103586,2.7936965719449893,3.9833723878324623,4,Yawning
0.28075954989318036,0.32574169207484904,0.2831719115801481,0.16717270726593159,0.22890128387732966,0.29651123707745997,0.05260903138402747,16.81970324002566,0.0,0.7341869195702312,1.4192895076485839,0.5447630779862431,0,Alert
0.22636020644572688,0.2052081098361238,0.17628145912059903,0.24151840014767983,0.30203266477185226,0.3246882715075973,0.34775530814565914,23.90485975596089,0.9779616922092043,6.246178899526846,2.145895798588723,2.9364168877215033,0,Drowsy
0.1296525004065402,0.15381197410229044,0.0921395141913725,0.2225549408613624,0.2642451745239634,0.233346224375024,0.7789169876683353,14.803315837160456,1.6883656400153204,13.196849327882092,7.481843404954498,4.879323998231097,3,Fatigued
0.2685637497652082,0.2326278366386404,0.20692723703404728,0.7108253903783069,0.49696855382793204,0.7622980084756422,0.17300144533983397,24.87070005135542,0.11206721218921922,6.628307566546157,4.509492287711822,3.2223058532626134,1,Yawning
0.32255918407517803,0.2954364150127333,0.2239622406198688,0.2187086830999247,0.15345698167728045,0.2595802712168962,0.04892109686925444,10.979130164802884,0.0,0.5129621569349669,2.06973603737159,0.45255613956565494,0,Alert
0.19504071156339314,0.19625649649334978,0.1420505375331149,0.20362364677713768,0.2766864296837975,0.28620976328893016,0.29844580024241957,23.100832334554884,1.1854727106484249,10.711468016554907,7.162427709870052,1.7507540815475922,1,Drowsy
0.115842044026317,0.1717790119393473,0.08128560038190925,0.1861127611035347,0.21138785162960128,0.3907758649360805,0.7991561903276001,5.85347464993768,1.6292043029215193,17.033028736658515,12.028256580931384,7.462009310487446,1,Fatigued
0.25571222099355495,0.2554134814274063,0.26371927177037857,0.6452846720791959,0.5060384679217694,0.703737846882869,0.06617459332343954,17.5680881742214,0.5507999206122931,3.4073551685591053,4.660854910505922,2.3270566891933133,4,Yawning
0.3629636272084329,0.3180996342192191,0.2347823209132991,0.23671447788219105,0.263664685910379,0.3212986104220459,0.033568004994223195,12.97277187401389,0.0,1.389931696628154,2.3946152761609225,0.21871153521868264,0,Alert
0.19287824116379995,0.24744011360944607,0.13941673577301356,0.18269633373755675,0.1811517257656042,0.3147440747626793,0.33015549477139194,27.97009468794747,0.8926800784417732,9.08074920694115,2.271824058632267,2.1238378438794134,1,Drowsy
0.13005440833584028,0.16511870563583303,0.11867085258859983,0.26069374186254035,0.262710734710305,0.3588909038827489,0.9277006388500669,13.671989335550037,3.091008993615028,21.616138009600796,13.803188450978762,7.013569291703533,1,Fatigued
0.34532133498625067,0.21143736601432497,0.19392859619857666,0.7270653765187661,0.566859512064102,0.7001840384143525,0.0642377296920458,16.146683193818898,0.6759002487755637,3.162903550150781,4.257873930355743,1.8455643243201998,4,Yawning
0.27871115819191444,0.33652943336638097,0.2689729734810401,0.19685073265328773,0.13349716836551273,0.3355826535445986,0.045481622699996664,16.911094903097016,0.0,2.329119388249101,0.819224323556164,0.5250213839809361,0,Alert
0.2313102693610625,0.2145795707637708,0.09397804643903218,0.23452278413349234,0.2543311460642405,0.3628932329394233,0.27147084572119384,27.554577723525895,0.8274619788244507,7.9724895254646215,4.337708517315221,1.8929055235279326,0,Drowsy
0.13972499057465326,0.1473971389126463,0.08193991929985436,0.26975785127184565,0.20727117267066109,0.4755432365411276,0.6672843086792258,8.28664545369916,3.181296140192596,20.79036700044056,15.290527568436032,8.527326999561877,1,Fatigued
0.27298073265498224,0.3202587974900466,0.23555937177108616,0.71968513865807,0.5533343294166381,0.7548186337191274,0.13521829500938823,14.893493428423398,0.3173212815634015,9.243278361437437,1.586419286768102,2.539978506077179,2,Yawning
0.3446306301522677,0.30045236538849357,0.24671545113391155,0.2544044546499269,0.13888772195083585,0.34280129122170694,0.07250835080757888,11.334369787673817,0.0,1.7315627607271478,0.5283841119185477,0.8092588345923641,0,Alert
0.2096815568101427,0.19345538112895352,0.15558039542723517,0.2813095565201031,0.21673719554629428,0.3400855861049471,0.28571362588455823,37.3719825637892,0.5788766708155622,11.70578031552489,2.072926848138898,3.9096364801229173,0,Drowsy
0.12197798086349862,0.1479231776514,0.09687148045560688,0.18668392608800155,0.21192746229889597,0.291973336723942,0.9483325500117482,11.969250558638148,2.4605045784480497,20.530711999331327,16.89830644169838,9.710916851854924,2,Fatigued
0.3475921173287069,0.24575105143934547,0.16641112631276897,0.6320485883644783,0.42256625654141167,0.7079395982655391,0.1667312223701744,13.010550280544802,0.7795158461329332,9.90347521135722,3.7926468560789806,2.608289099032361,1,Yawning
0.3618324288230278,0.2801479727116861,0.24707401001398502,0.18385780172612357,0.25054054893816863,0.2107873875830329,0.07353412414684476,10.992981040423674,0.0,2.691653714814482,1.878969681360175,0.4142845394781013,0,Alert
0.241987899435582,0.20105143951483723,0.15021845753865082,0.21944888178931232,0.2611713338964174,0.2861106953503308,0.31789683469365776,36.58328441413029,0.8552651753325982,4.508094636720011,2.2209312058159485,1.4015563564018996,0,Drowsy
0.1301573109915455,0.15093961187529484,0.07099869057041513,0.27114249661737494,0.1972951828246962,0.3414572308987224,0.9316204109034889,11.061746344508801,2.0716070137586566,19.418911634899565,13.035667125952646,5.507139026229884,3,Fatigued
0.2696933474433245,0.3314219676339072,0.20459445872855583,0.8041010283786377,0.5601983741744385,0.8422596149142765,0.16218759430707724,23.396496834558484,0.3227862929699177,3.938106599154485,1.115130705253356,3.265411767020857,1,Yawning
0.34448869236499247,0.32050423425381896,0.26466931592960485,0.23210609022429718,0.2016221262278146,0.2896140462430991,0.050931545729782604,16.65778730250671,0.0,0.7275052276283257,2.3159925816255704,0.911680198968845,0,Alert
0.22598211548128397,0.2079284780019675,0.14660222986410865,0.14464466043064425,0.24905885453882035,0.3522866394361624,0.33780404238385175,36.84182830037419,1.015134193052318,4.529887822814927,2.2751675984277977,2.862417053266274,1,Drowsy
0.16368033054394063,0.12117608479008002,0.0775417738689709,0.23623481726224382,0.1959499238061155,0.3792603964953976,0.6882669133295453,13.967884099060118,2.6849041006571808,19.348481554857464,7.240158325621188,4.346023131660695,3,Fatigued
0.2398705005733701,0.3013593837902283,0.19056560767397293,0.6738588872777335,0.6509755878623762,0.940530943560636,0.12119829685439723,23.624824417647034,0.10299871863971513,5.310696593171087,2.286331058720116,1.2768717586862381,3,Yawning
0.2890082347602224,0.31427959821468443,0.2577534390061834,0.1911612160186711,0.21842500100130277,0.3103003084018922,0.014761681548510186,12.512191880040524,0.0,1.426180256978455,1.7113074629775533,1.0037312029893848,0,Alert
0.1812042745193437,0.1661573988751604,0.16554206277136488,0.18048256616813835,0.22085861678703478,0.36843115781522107,0.35963404557959466,22.14344022679552,0.7579298934587637,8.260938131640184,3.454823021808378,1.807729692848143,0,Drowsy
0.13779764407407188,0.1241792785820377,0.04878988171234659,0.25033447315005386,0.2260086495617259,0.22335802873098928,0.6920417213117219,11.488228402915759,2.6989552543856252,17.931391240140876,14.578692180133867,6.904195861653061,1,Fatigued
0.17969727914548905,0.3020236851670426,0.22845817060779308,0.6568497642293847,0.46508784882894916,0.7976320908568338,0.14964953956978805,16.294530256651882,0.7469534590078997,3.0527405419385234,1.901331190850113,2.096070459022173,4,Yawning
0.2985426933289371,0.301730975223646,0.2434283245796253,0.17819323202672627,0.12491721435013355,0.3073856880622068,0.07859028935268851,11.344466826016628,0.0,1.4946389976143541,2.9236760831884223,1.3251592636621743,0,Alert
0.18269686008295002,0.22510782451651512,0.15502751562873143,0.18089779020805796,0.22297996916287677,0.3575693561685895,0.37148380684096993,25.599581873205683,1.0155943465535495,5.496349988460187,3.9420754184254623,2.2763093158492502,0,Drowsy
0.13647581944567017,0.18417991326377667,0.09974986011401445,0.2782102194000954,0.2405180615181638,0.29745807549996545,0.9228057369027736,8.206421921595144,2.984707743894747,14.276918185668233,10.905483638848295,6.840221825567072,2,Fatigued
0.2359212528441446,0.2928075328390608,0.24425316419313772,0.7417310519441069,0.506599655052926,0.9447078462721933,0.13236818282945373,16.53528746505894,0.7436233153982608,8.814335854514104,4.86010764266605,1.3728916704566343,4,Yawning
0.33004302855270135,0.30621584681008646,0.2715860687374444,0.21989167111323102,0.22288541872394363,0.30551866796083865,0.06601061413542378,12.23685984145773,0.0,1.0892293651624994,2.0843964093004432,1.3802259696012706,0,Alert
0.22460737218458768,0.17585445688744802,0.1249764085274722,0.29628075607642224,0.23657599457042322,0.33477752254895765,0.3872304632545513,30.79562123829266,0.7509957403106713,8.619890167249006,4.132174710910375,2.1744463306045057,1,Drowsy
0.15677232459445634,0.15191240891778784,0.062303681161640305,0.2543470630612149,0.24660777520482308,0.3841362004681785,0.6839622458628345,6.392720726633873,3.48506297317574,18.541236850784728,11.93499419569218,9.257248081356703,1,Fatigued
0.24162556401839025,0.24450466891605627,0.23321343266176983,0.6115132939272907,0.5542939742331636,0.7117874042587906,0.20249173714813812,23.397953277902744,0.27366539897272596,8.74880113270409,1.442526947820829,3.5393568752035547,4,Yawning
0.3116546762925584,0.36011378419283946,0.23962761103791025,0.3190478771261989,0.2424275378783724,0.26105644876091566,0.0009762457854435614,17.181312414462724,0.0,1.9137708683074346,2.2904476868323806,0.9787381742105246,0,Alert
0.1646664337552294,0.19639476825612184,0.0896162215399463,0.19579747696032387,0.24285756959306998,0.330632788119151,0.24173485824291857,22.01589206031773,0.6048124254829298,9.808764688499206,5.557777431552929,1.3066379926755989,1,Drowsy
0.1444302769521014,0.15447768048558264,0.06419051089109376,0.2635734178567998,0.31528097985900133,0.43072520276929865,0.7196522685209544,12.364442356247228,3.835917536922537,23.7346647194152,10.860911828253718,3.792666320885287,1,Fatigued
0.2439019556549265,0.2571258589479723,0.18106295229198016,0.7561506414422844,0.4867217866680345,0.6916420718156936,0.17157887875885175,16.930974079012135,0.595399721474631,4.439058658629462,4.151159554857969,2.8111645951904167,3,Yawning
0.335567394670908,0.2635852525204374,0.25540240857107227,0.22512560053922678,0.2381037663972715,0.24726103131830438,0.036177435271184576,12.695257875279783,0.0,1.6310987903317336,0.8521425509494996,0.42930308245809035,0,Alert
0.11909340071175287,0.20891410266964375,0.13307196409373967,0.24784825459253673,0.27546868284836035,0.3763282514773879,0.2039283369765001,33.27074744033421,0.5424287734958011,11.68856253975564,2.8919763665186777,2.2438723711810713,1,Drowsy
0.08981114505418626,0.15297780455304447,0.0587948345210776,0.18410274218165246,0.18549185585840083,0.23532477920635853,0.8699128088297077,8.49386999049333,2.670579571103448,18.624591779867888,9.9104373167222,8.855953693046331,3,Fatigued
0.31554329076161153,0.19021945928851886,0.11686493380324228,0.5807487937849944,0.4793482980835039,0.766296143851108,0.08638562609905423,23.203213073175725,0.7568923697069062,5.61316521395827,2.082978692574215,2.9319986297170475,4,Yawning
0.34666610038623813,0.26651352871826706,0.24458955578331795,0.17503882825437828,0.27714117079066347,0.285960214676013,0.027141699671695278,16.833322213162006,0.0,2.7186512062837576,1.8918039619584153,1.1370570252036587,0,Alert
0.23749415958233647,0.2184064917436904,0.13172571303194025,0.1776987499426663,0.20189691235291712,0.30714388643763907,0.38997223247328816,34.71809226392004,1.0785024763735067,4.982215117301668,7.258664455251763,2.92877669084276,1,Drowsy
0.09275496307152634,0.13367389181890307,0.1063153301656432,0.15234464765308922,0.2702540627714952,0.26521853927949335,0.7137646608764961,10.520471808519803,2.5903163228382917,13.0059179122126,17.329892990508036,8.345240559118325,1,Fatigued
0.2584946119030061,0.3030990564604957,0.2045691059464816,0.6920241409169503,0.5281832672671687,0.7454443501023146,0.10373547187698923,19.04124479059127,0.5067825758609178,4.805213798032415,1.5574242962912965,3.5047907103978972,4,Yawning
0.3430907580033335,0.33302850748929463,0.2624129445198959,0.2524836779899857,0.19975290298813766,0.33436630508842236,0.005374031993256807,14.862977056332266,0.0,1.7436622349497264,2.3005064540807396,0.3385523491672767,0,Alert
0.1872735330436464,0.19707581276354003,0.16734128587413694,0.18333816700898242,0.2413486795141247,0.25336277646058575,0.3482821550414814,31.465887563588012,1.0704855705426366,7.235052012392194,6.625468262385623,2.266108178652062,1,Drowsy
0.14552977061407368,0.13548512373693067,0.08373533528954157,0.20223085338233387,0.21553928788032206,0.26560033418910667,0.66547749470828,8.556727164649491,3.2976147629606136,13.051069165593976,12.363260323859663,6.332352815393698,3,Fatigued
0.18980852637699064,0.2662831806377832,0.15072167497015915,0.6916181421703478,0.5641599854006399,0.7686141086331035,0.24104726254469583,14.010737831482071,0.4986660407239926,6.319661160902587,2.377534928176933,2.0546204834026565,1,Yawning
0.36925082060892345,0.3090547069474198,0.22884095364646664,0.18398474559266728,0.2149921286033633,0.30130380437482207,0.05557571766835414,13.265741646759553,0.0,1.9755766671727177,1.402434742350067,0.31905669532462444,0,Alert
0.19776699712699863,0.22241344195101356,0.14533103002799763,0.16658622565159595,0.2314059355301789,0.3505292872641912,0.4419683443584349,33.175667334214346,0.953821251614282,10.793565212522555,3.4980080531551154,2.4682748909294214,0,Drowsy
0.1215005405250216,0.1524410786900601,0.07379308768088029,0.24578424109972646,0.18996014676072612,0.506358648017571,0.675141942602235,6.205225787864644,3.327559178645704,11.274183472355716,6.498666276214697,5.952338618113588,1,Fatigued
0.30516277750140575,0.2675875267887302,0.18138199270383787,0.7509213930055244,0.46569040465813244,0.7900826674813876,0.07411337715545577,13.00039162117972,0.5570310207025119,5.379124746376463,3.899067086115046,1.196069022396827,3,Yawning
0.3152626322590034,0.33777182242888365,0.2846032262691429,0.23344244204638095,0.12058241360307476,0.3091817106654326,0.07013323022899597,15.010073008334706,0.0,1.6548571264389689,2.975853283354443,0.20030878064864996,0,Alert
0.18687002990591886,0.18627329809557255,0.2179311392970315,0.19398516223719892,0.19966872983124867,0.24393775627056774,0.22750980053342906,26.72740927656844,0.8180153533076184,9.858174457477162,2.0200781722578753,2.401932299612958,1,Drowsy
0.09981652320749512,0.12898176084343627,0.0413264339778488,0.17963020841768126,0.1971768768129133,0.39095739418742875,0.9299844735800901,12.863450144155522,1.7235275057806487,15.098873188343783,16.42853799830814,9.613124156039872,3,Fatigued
0.25611601730386707,0.27162956659362714,0.24552682960551223,0.6534730700589474,0.5870884357168409,0.7097036415461487,0.0740677524069992,12.610289642921568,0.30727248919299965,3.2571235619862953,4.8290810519333025,3.4786170873818976,1,Yawning
0.35261512743969564,0.29858507412501045,0.24335288853791542,0.21885662225545618,0.18343330867157087,0.30531727271022047,0.017905409185809847,16.44369307472096,0.0,1.9823498371042578,1.9502155195945279,0.31893288861708136,0,Alert
0.18912394924701914,0.2216760075231258,0.15630497308368027,0.26334438615621886,0.19448330624013413,0.3252367649319065,0.32253596392120965,27.45377034024628,0.6078030270082609,9.78736090950868,4.975254410472624,1.2431386477229438,1,Drowsy
0.1312981508423287,0.1706094684087166,0.08302738949140753,0.28313984928952446,0.26178669777273555,0.47101325265121496,0.8957971521229393,12.339099189537016,2.803150780451037,22.758733668876296,8.18871191931935,4.101384617917682,1,Fatigued
0.2132441493703312,0.2477245694742918,0.162869221943342,0.7275495047138536,0.6124123556934198,0.7424197301137277,0.051029034150942953,22.6593099263053,0.1829001292199388,9.360909164885575,1.004480445920438,2.668545205119271,1,Yawning
0.30322859057292,0.3100682950235682,0.276355053917521,0.14042427761402776,0.20073926295285754,0.2835982459250716,0.020784286485132784,17.608068437195335,0.0,1.8499634492896386,2.4496134878778593,0.33907483047504594,0,Alert
0.20748151051132266,0.24154906559526948,0.13714113402839145,0.23116086103081357,0.23823689529149616,0.3293304561578179,0.2307529183972038,38.74456974472902,0.9503085778406507,4.542696472841375,3.8057814016808975,3.1245162659358447,1,Drowsy
0.12298027999293507,0.18693612080173935,0.06826903822957314,0.33554022942293926,0.2841466777010322,0.4535249765033279,0.7034449041622487,5.65626144574013,3.5537823685186023,14.321169997058318,15.644213363642217,4.7675612478186755,3,Fatigued
0.19196025792244986,0.25780521369911213,0.15080522487036743,0.6657807742810076,0.5889181800832577,0.82898471194053,0.09415392255775208,13.070953593005955,0.5443994416597705,7.5815784999679465,2.0930381079928373,3.852590686751231,4,Yawning
0.25459682696585795,0.29866661174979786,0.2832697091606252,0.16282671223590905,0.17659095038429287,0.305607592948285,0.06944982507924248,18.57908848242697,0.0,1.9068757158584566,1.6788311502562818,0.9062026475269456,0,Alert
0.1874323964225436,0.2003645347403032,0.18879558415099046,0.12074820053739194,0.2354150557919664,0.30715948457904835,0.4902533790841333,23.709177493533087,0.7696778326125284,4.009854681331407,5.589963590734562,2.8219193447880135,1,Drowsy
0.08925186409829942,0.14367804263126946,0.06518335184064596,0.23928554843050154,0.17634381410014846,0.3838820637521693,0.8690236402548752,8.103619589235738,2.638050372704503,8.197549178437711,5.941809541329265,5.747454894846793,2,Fatigued
0.3086062003548702,0.29226253765571397,0.23759392414118752,0.7476810835737016,0.5305986272628275,0.7538082841451481,0.1464712763103183,14.734544538945292,0.27681325411587165,8.430633150550692,4.7649500169295465,1.2172488164390245,1,Yawning
0.3025846785243821,0.296360315040044,0.2399675998021017,0.1887559882845618,0.2539305958054857,0.30563371445068044,0.06404693592872664,12.401802930937722,0.0,0.9187064556476744,0.7614196008360006,1.0273593244067278,0,Alert
0.25435940372404614,0.21715851457383537,0.15179789454151033,0.24725780321429144,0.2026161017778979,0.3744504990892387,0.44444753412395366,21.6022969276935,1.115853324848422,8.38073900922989,6.903786619774962,2.3569548535549005,0,Drowsy
0.18056944904257494,0.14079409111612307,0.11464430504971296,0.29375414105179815,0.33474236511916766,0.32455768508003,0.6816069751258649,9.70182592696665,3.360697663987389,22.82115724254306,10.637519341433055,3.3056316039515283,2,Fatigued
0.2802396443983814,0.2100776596962148,0.16626507381842479,0.6789160361562032,0.46781810921889605,0.7120660546856077,0.13367995773353053,14.646517644449155,0.6723619250215469,4.219353356047776,4.843122205947908,2.247722098440822,4,Yawning
0.25407005415072714,0.29196798507928856,0.22876386277209057,0.2800694841012054,0.19683824223688023,0.3512331685186657,0.06987385904653284,20.8084223681351,0.0,1.5543023171836385,1.192069493087629,0.9700554271713708,0,Alert
0.24429621049177688,0.23760182708294902,0.12123311895471413,0.23583214133749636,0.23482090558848218,0.33303368829119534,0.2539049326610726,24.750866498477553,1.1771160752333116,5.447815621675918,7.126310560217474,2.4768335693441044,1,Drowsy
0.12400180454228894,0.13304953013820378,0.11084511892096999,0.33022485441808047,0.2125704965284662,0.36653149264811186,0.8108492982121751,8.121480566964472,2.4976148653427774,22.585766316685998,5.117395253684153,7.118888433384238,1,Fatigued
0.22932187044470279,0.24719552183226237,0.1939832058215267,0.7596438868289823,0.5145218070944781,0.5938251822877245,0.1838780802918723,13.894835387181772,0.3595470681709902,7.115190597772709,4.794333419405735,1.7575833462262578,2,Yawning
0.335412370299551,0.33445001829773763,0.284290185706107,0.19641909559008378,0.21087966866753508,0.3319495401577519,0.06946170244106069,12.470094520441219,0.0,0.7797990484943197,1.174374028792474,0.27421291291610933,0,Alert
0.2218288863091094,0.21103891771614597,0.1619792023164674,0.21677133679565672,0.22235905570948272,0.22008996577339462,0.21247185771511765,22.966864019241775,1.1893040983670775,11.720949571488365,2.029639885606458,3.855435356269717,1,Drowsy
0.1320326071828649,0.15800228949296433,0.08296063516319374,0.1562851139730685,0.25711482708761546,0.22472665792396346,0.6002966047226596,6.327146538192774,1.858855905098482,23.97693646275631,14.527685938437443,4.136673262636246,1,Fatigued
0.2710627661037971,0.2504785938796473,0.24292349381641254,0.6668831296318464,0.5828329562834202,0.6766272155843172,0.21762305792962205,24.279984853162304,0.5465984226317167,6.480223348058991,3.4713889608048554,3.6067149534361547,4,Yawning
0.2979389556896433,0.3155806085092508,0.2723605742196724,0.20564146623290258,0.21517819509601174,0.31961413644150033,0.04617481893693985,14.182884006903645,0.0,0.8982186131070129,2.0123848067263523,0.6135450197035553,0,Alert
0.1899647748092976,0.21412381964058652,0.12186984291660083,0.20693184020088698,0.25669570316279977,0.3547116705242992,0.4777024492642135,28.763446928239752,1.1211005196707555,11.023129272330621,3.903174300592392,3.606701876621713,0,Drowsy
0.13361499876367902,0.1294265133374183,0.05443954833127248,0.1578129642205971,0.2045934600400061,0.4431537089293785,0.7294774490490122,7.375441308743275,2.43312947907335,11.863583663473575,5.951547008989767,7.224140153669645,2,Fatigued
0.3107670873017252,0.29093211384448364,0.32567867909151194,0.6826421634372638,0.4521595979550842,0.7636776777254576,0.14533909500823183,17.126749209638554,0.4395313907443627,8.228130012950759,3.8619636283970977,2.563702397456003,1,Yawning
0.33276785769360295,0.3156238284793875,0.2620840220790375,0.1974962748840191,0.17738106233399972,0.2687729969253291,0.03886974073490605,13.081318812646096,0.0,1.2121822549048071,1.2682249123157163,1.2439336671824623,0,Alert
0.1426369051674542,0.21793677331697608,0.18543552687768744,0.25092332756710106,0.20190029304334864,0.24065941422024556,0.23656582800108428,23.622986990693605,0.9448942831719862,5.451506781565016,5.1509803020023615,3.127138785167298,1,Drowsy
0.11299614480861703,0.16056650868420563,0.07712308458176073,0.27981044042262604,0.25908014877580293,0.21338523811402352,0.5949217377644878,5.025840148449824,3.094963014483244,16.757977895673438,12.716001398600913,8.556206952663615,3,Fatigued
0.20389578912801226,0.3224873022956082,0.15024547058434862,0.6245675841763274,0.5068955640658482,0.8215939501555554,0.2145228637027357,17.508597297433916,0.5340399194331764,3.668747196842677,3.495437298706292,2.355303036211687,2,Yawning
0.2965856061284826,0.2982788579625875,0.2583948190758491,0.2437308362183972,0.16064479615507496,0.28577000091269567,0.02498174288390368,12.762954021134439,0.0,1.015465411296066,2.094901983289925,0.5339490019394293,0,Alert
0.18358714107838697,0.21327146671177308,0.12695522714269267,0.1923647835085516,0.2701683770826055,0.3661466091104704,0.3328150900338581,28.91581829154458,0.9796134811188945,4.1265687341246595,4.046540146845324,3.4561211713576983,1,Drowsy
0.14706949237555828,0.18256793246257075,0.07241744518025026,0.2298209819948819,0.21673276344205425,0.28911459615842794,0.6406625608907952,8.549963058319374,1.6735596068652334,16.8240164454406,5.878963326698794,8.60249555475653,3,Fatigued
0.20618526191058006,0.2947204449179506,0.2675854799077879,0.7496460972651393,0.5352094784467516,0.6269571433787647,0.08806497256381357,12.680405385224608,0.3027811387886953,5.540609902921943,4.981921962817028,2.3390570535929265,4,Yawning
0.31289301156380467,0.2963822543592184,0.24018615222724593,0.22517654339547152,0.17255122796651912,0.28325107371068114,0.03602967490065481,19.073959946742953,0.0,1.3689288105974553,2.162279311218045,1.234084949026648,0,Alert
0.16723061705982264,0.20367183100610395,0.17639293099937553,0.2256686765455962,0.28957988619945085,0.3396658919697186,0.226737329634805,35.10540840993616,0.5021707869081878,10.608541042020228,6.692168526022315,3.126234093228929,1,Drowsy
0.12127581759567888,0.1418435382786291,0.05686500659327888,0.16310763370355646,0.19118730491136898,0.3068790844734032,0.7538896987006792,13.252861082328968,2.199258846178698,24.020579324737962,16.353376602410023,4.132349479464767,2,Fatigued
0.2700522256322552,0.26995348482492293,0.184606324722115,0.7171177826338768,0.5236847676245623,0.8433042197789432,0.2255948640890139,23.284736971396853,0.644740320094097,8.53021305414943,2.218716556392163,1.2427578491537565,1,Yawning
0.33136814468517634,0.31240451266868424,0.24555637384146056,0.30516850525201095,0.2273712384188861,0.21609152320906366,0.011135841969402387,20.77913952751247,0.0,2.573331012853209,1.2938286196918427,1.4386367858816826,0,Alert
0.21530837031596214,0.22995625436528055,0.13818438433081076,0.17793220447601193,0.17256227287241557,0.32180550876650643,0.2239896183077906,35.534472609433855,0.497628041699516,8.754326004494198,7.618695043301964,3.628315577794128,0,Drowsy
0.13849898255320472,0.13413436212332652,0.09080225423366253,0.17587506894392385,0.20133931896260027,0.37503142786295385,0.5745398508442673,12.807615860684399,2.6495010594233004,8.988784523593088,17.933262123206973,3.4044639269745662,3,Fatigued
0.2354638934583624,0.26092590940535615,0.18447292725835085,0.693633297790039,0.5596344388629919,0.7502436816122732,0.21279405390120376,19.99785269700314,0.24500289662928934,7.367270854041469,3.1081658556466065,2.2782501516711147,3,Yawning
0.29702403214902945,0.3365415620402733,0.23454350775876986,0.2538162476244669,0.141680377115446,0.3879885656167804,0.014150971611508353,14.64494512402757,0.0,2.9095556887058773,1.1214506442873553,0.37394485716333536,0,Alert
